run_utc,period,lane,status,progress,gaps
2026-09-17T23:08:00Z,2022-12-29..2022-12-31,foreign_government_intelligence,In progress,"Targeted official U.S./EU/Jordan/Egypt foreign-warning sweep found no new separately dateable qualifying warning in the final three days of 2022.","Other foreign-government archives, diplomatic cables and intelligence services remain unswept; do not mark No results or Complete."
2026-09-17T23:08:00Z,2023-01,foreign_government_intelligence,In progress / multiple accepted,"This rotation added WARN-52 Austin→Gallant (Jan 4), WARN-53 Borrell→Cohen (Jan 12), WARN-54 Sullivan→Netanyahu and senior Israeli security leadership (Jan 18-20), and WARN-50 Blinken→Netanyahu/Gallant (Jan 30-31). Existing accepted Lane-3 events also include Sisi Jan 1, King Abdullah Jan 24 and CIA Director Burns late Jan.","Month remains open for additional foreign-government/intelligence channels and non-public diplomatic records."
2026-09-17T23:08:00Z,2023-02,foreign_government_intelligence,In progress / Accepted WARN-51,"Accepted WARN-51: Blinken's Feb 18 direct call to Netanyahu stressing urgent restoration of calm and warning against further escalation. Aqaba diplomacy followed but causal response is not inferred.","Continue foreign-government archives and intelligence channels; month not Complete."
2026-09-17T23:08:00Z,2023-03,foreign_government_intelligence,In progress / Accepted WARN-55,"Accepted WARN-55: Biden's Mar 19 call to Netanyahu urging urgent collaborative security steps amid West Bank tensions/violence. Sharm el-Sheikh joint de-escalation records were reviewed but not treated as one-way warning events.","Search other governments and any direct intelligence/diplomatic warnings; month not Complete."
2026-09-17T23:08:00Z,2023-04,foreign_government_intelligence,In progress / Accepted WARN-56,"Accepted WARN-56: Austin's Apr 8 warning to Gallant after attacks and rocket fire from Lebanon/Gaza, urging calm and warning against actions that exacerbate tensions. Jordan/EU public escalation warnings were reviewed but public statements alone were not treated as named-recipient receipt.","Continue direct-recipient records from Jordan, Egypt, Gulf and European governments; month not Complete."
2026-09-17T23:08:00Z,2023-05,foreign_government_intelligence,In progress / Accepted WARN-57,"Accepted WARN-57: Borrell→Eli Cohen on May 2 warning that unilateral measures could heighten already-high tensions. Blinken→Cohen May 8 was reviewed but held below the distinct-warning threshold because the official wording is primarily a stabilization exhortation without equally explicit danger/escalation language.","Reassess May 8 if fuller records sharpen warning content; continue other foreign sources."
2026-09-17T23:08:00Z,2023-06,foreign_government_intelligence,In progress / Accepted WARN-58,"Accepted WARN-58: Sullivan→Hanegbi on Jun 23 expressing deep concern over violence and urging actions to restore calm and avoid further inflaming tensions. Public EU warnings were reviewed but do not independently prove direct receipt.","Continue direct foreign intelligence/diplomatic records; month not Complete."
2026-09-17T23:08:00Z,2023-07,foreign_government_intelligence,In progress / Accepted WARN-59 and WARN-60,"Accepted WARN-59 Austin→Gallant Jul 6 on escalating violence and tangible de-escalation/security steps; accepted WARN-60 Biden→Netanyahu Jul 17 on improving West Bank security and avoiding further unilateral escalation.","Continue regional-partner/intelligence archives and obscure diplomatic channels; month not Complete."
2026-09-17T23:08:00Z,2023-08,foreign_government_intelligence,In progress,"Reviewed Blinken→Dermer Aug 17 official readout: Iran/proxy threats were discussed and Blinken emphasized de-escalation/stability, but explicit warning language was too limited for a new accepted event under the stricter threshold this run.","Search Jordan/Egypt/Gulf/European and foreign-intelligence channels; revisit Dermer meeting if fuller warning content surfaces."
2026-09-17T23:08:00Z,2023-09,foreign_government_intelligence,In progress / accepted + disputed chains,"Accepted WARN-61 Biden→Netanyahu Sep 20 urging immediate security measures amid ongoing tension/violence. Existing WARN-5 UAE/MBZ remains Medium/disputed. Freshness strengthened the alleged Abbas Kamel→Netanyahu Egyptian warning but it remains a dedupe/dispute hold against WARN-8 and the Oct 4 Egyptian warning chain.","Recover primary UAE/Egypt records, exact Egyptian warning dates and recipient levels; reconcile WARN-8, Kamel, Sinwar-intermediary and Oct 4 chains before splitting/merging."
2026-09-17T23:08:00Z,2023-10-01..2023-10-06,foreign_government_intelligence,In progress / strong unresolved lead,"Egypt Oct 4 warning remains a strong unresolved foreign lead. McCaul stated after a classified U.S. briefing that Egypt warned Israelis roughly three days before Oct. 7, but explicitly said the recipient level was unclear. Strict pre-Oct-7 cutoff preserved.","Need Egyptian/Israeli primary documentation or authoritative inquiry evidence identifying the recipient and exact warning."
2026-09-17T23:08:00Z,pre-2022-12-29,older_inherited_warnings,In progress,"Older foreign-warning chains were followed where they might establish inherited/repeated knowledge to 2023 officeholders. No new older warning met the distinct-event plus current-recipient threshold this run.","Continue without a fixed historical floor and require documented repetition, inheritance or delivery to current decision-makers."
2026-09-17T23:08:00Z,2022-12-29..2023-10-06,foreign_government_intelligence_lane,In progress,"Lane 3 month-by-month pass completed this rotation. Twelve new High-confidence accepted warnings were published (WARN-50..WARN-61), all with direct documented receipt and contemporaneous official evidence; they are predominantly broad escalation/security-deterioration warnings and are explicitly not represented as Hamas-invasion predictions. Egyptian late-September/Oct-4 warning chains were strengthened but not split due provenance/date/recipient ambiguity. No month marked Complete.","Main gaps: primary Egyptian/UAE records, foreign-intelligence-service warnings, Gulf/Jordanian direct-recipient records, non-public diplomatic cables, and systematic non-U.S./EU country coverage. Next rotating deep lane: Lane 4 — professional experts, academics, researchers and think tanks."
