run_utc,period,lane,status,progress,gaps
2026-09-18T14:15:00Z,2022-12-29..2022-12-31,documentary_recovery,In progress,"Targeted primary/document-recovery sweep found no new distinct transition-window warning beyond already catalogued chains.","Continue obscure Hebrew/local records, official correspondence and later-released inquiry material; do not mark No results or Complete."
2026-09-18T14:15:00Z,2023-01,documentary_recovery,In progress,"Targeted recovery search mostly returned already-catalogued security/local warnings; no new distinct January event crossed the evidence threshold.","Continue recovery of original letters/minutes and the Jerusalem-envelope Jan. 10 source."
2026-09-18T14:15:00Z,2023-02,documentary_recovery,In progress,"No new distinct February warning met both warning-content and named-recipient thresholds in this pass.","Continue Shin Bet force-buildup and Sinwar-opportunity source recovery."
2026-09-18T14:15:00Z,2023-03,documentary_recovery,In progress,"Search rediscovered already-catalogued MI/strategic-warning chains; no new non-duplicate March event accepted.","Continue primary-document recovery for INSS/Yadlin and recipient proof."
2026-09-18T14:15:00Z,2023-04,documentary_recovery,In progress,"The 12 Apr MI 'war closer than calm' warning was re-found and verified as already present in Notion; no duplicate created.","Continue document upgrades and exact recipient/response evidence for April warning chains."
2026-09-18T14:15:00Z,2023-05,documentary_recovery,In progress,"No new current-year documentary event accepted; existing May readiness and local-warning candidates remain unresolved or already catalogued.","Continue Ofer Shelah/primary-letter recovery and local emergency records."
2026-09-18T14:15:00Z,2023-06,documentary_recovery,In progress,"Newly surfaced later reporting on Netanyahu's June 2023 handwritten Gaza note was reviewed but is not itself an external warning event; no new warning created.","Continue recipient/response upgrades for June warnings and police-capacity documentation."
2026-09-18T14:15:00Z,2023-07,documentary_recovery,In progress,"Recent Ynet disclosure of the 23 Jul Amit Saar 'multiple ignition fuses' letter was rechecked; it is already WARN-10. Existing July warning chains remain deduplicated.","Continue exact chronology reconciliation for 16/23 Jul Saar documents and Shin Bet warnings."
2026-09-18T14:15:00Z,2023-08,documentary_recovery,In progress,"Yigal Carmon's 31 Aug public warning of possible September-October war was logged as a candidate but not accepted because named-recipient delivery is unproven.","Seek evidence that Carmon's warning reached a named government/security decision-maker before Oct. 7."
2026-09-18T14:15:00Z,2023-09,documentary_recovery,In progress,"Targeted document sweep returned already-catalogued High Holiday, Devil's Advocate, Egyptian/UAE and readiness chains; no new non-duplicate September event accepted.","Continue primary-document recovery, Egyptian warning reconciliation and late NCO-V email dating."
2026-09-18T14:15:00Z,2023-10-01..2023-10-06,documentary_recovery,In progress,"Strict-cutoff documentary search found no additional distinct accepted event beyond existing Oct. 1-3 warning chains; post-midnight Oct. 7 events excluded.","Continue later-released records proving pre-Oct. 7 delivery and reconcile Oct. 4 foreign-warning claims."
2026-09-18T14:15:00Z,pre-2022-12-29,older_inherited_warnings,"In progress / 3 acceptances","Three high-salience older warnings were accepted: WARN-87 Liberman's 21 Dec 2016 mass-assault/community-seizure/hostage document to Netanyahu; WARN-88 State Comptroller Shapira's urgent 4 Feb 2016 tunnel/readiness draft to Netanyahu/Ya'alon/Eisenkot; WARN-89 Yoram Cohen's 13 Jan 2013 tunnel-threat briefing to Netanyahu. A Feb 2022 State Comptroller border-defense report was logged but held because qualifying 2023 inherited-recipient proof is missing.","Continue official audit archives, cabinet minutes, old intelligence assessments and proof of repetition/inheritance to 2023 officeholders; avoid duplicating continuation updates without distinct delivery events."
2026-09-18T14:15:00Z,2022-12-29..2023-10-06,documentary_recovery_lane,"In progress / 3 older acceptances","Lane 6 was executed as documentary recovery + historical blind-spot sweep, with month-by-month current-period checks and deeper older-document follow-up. Three new older warnings met threshold; current-year rediscoveries were deduplicated. No month marked Complete.","Largest gaps remain unreleased primary letters/minutes, exact distribution lists, response records, foreign-warning reconciliation, and proof that older institutional findings were inherited by named 2023 officeholders. Next rotating deep lane: Lane 1 — IDF / MI / Southern Command / Gaza Division / surveillance units / reserve-security professionals."
