run_utc,period,lane,status,progress,gaps
2026-09-18T08:24:00Z,2022-12-29..2022-12-31,document_recovery_historical,In progress,"Historical/document sweep followed the Reichman/ICT multi-front preparedness project backward into its 2020-2023 research phase. No distinct warning event delivered to members of the newly serving government was isolated in this transition window.","Continue contemporaneous distribution records, calendars and meeting minutes; do not infer delivery from the project's existence."
2026-09-18T08:24:00Z,2023-01,document_recovery_historical,In progress,"Reichman/ICT delivery campaign is documented only as occurring over the months before Oct. 7; current evidence does not assign a specific January presentation. Older project material retained as chain context.","Need dated distribution lists, invitations or recipient records to assign individual presentations to January."
2026-09-18T08:24:00Z,2023-02,document_recovery_historical,In progress,"Cross-month recovery checked major readiness/expert-document chains; no new February-specific primary document established a distinct delivered warning this pass.","Continue later-released testimony and primary-record recovery; month not Complete."
2026-09-18T08:24:00Z,2023-03,document_recovery_historical,In progress,"Existing March MI and strategic-warning chains were deduped against newly reviewed material; no duplicate created. Reichman research remained in preparation/presentation phase with exact presentation dates unresolved.","Continue primary correspondence and exact recipient metadata; month not Complete."
2026-09-18T08:24:00Z,2023-04,document_recovery_historical,In progress,"Documentary blind-spot sweep found no separate April artifact meeting the threshold beyond already tracked warning chains. The Reichman/ICT campaign may include this period but month-specific delivery is not documented publicly.","Continue archival expert/think-tank delivery records and official meeting material."
2026-09-18T08:24:00Z,2023-05,document_recovery_historical,In progress,"Added OFER-SHELAH-MAY29-2023-READINESS as an unresolved professional-readiness document: an official IDF Dado Center publication warning that force-building remained far from adequate ground-force mass and real upcoming challenges. Recipient proof is absent.","Official publication alone does not establish delivery to a named senior decision-maker; retain professional-capacity/opposition-origin boundary review."
2026-09-18T08:24:00Z,2023-06,document_recovery_historical,In progress,"Reichman/ICT final research phase and broad prewar presentation campaign were traced; no exact June presentation/recipient record recovered. Existing security-institution warnings remain separately tracked.","Need dated presentation logs or contemporaneous correspondence."
2026-09-18T08:24:00Z,2023-07,document_recovery_historical,In progress,"Rechecked State Comptroller northern-border audit and Saar MI document chronology. Comptroller evidence is already accepted as WARN-43 and was not duplicated. Saar 16 Jul versus 23 Jul relationship remains unresolved.","Recover authoritative Saar document metadata/chronology before splitting or correcting WARN-2; exact WARN-43 delivery date remains August-only in official source."
2026-09-18T08:24:00Z,2023-08,document_recovery_historical,In progress / acceptance chain,"Accepted WARN-80 as a single deduplicated research-report delivery campaign after triangulating ICT's institutional statement with Ganor and Brik. The same preparedness research was presented repeatedly to political and military-security decision-makers in the months before the war; named recipients include Netanyahu, Gallant and Halevi in retrospective corroboration.","Exact dates of individual briefings remain unresolved; do not manufacture separate events from repeated presentations of the same report without distinct warning content."
2026-09-18T08:24:00Z,2023-09,document_recovery_historical,In progress / acceptance chain,"Calcalist records a detailed Reichman/ICT presentation to an unnamed serving IDF major general several weeks before Oct. 7, reportedly at political-echelon request. Treated as corroborating part of WARN-80 rather than a duplicate event.","Identity/date of the serving general and contemporaneous meeting record remain unpublished."
2026-09-18T08:24:00Z,2023-10-01..2023-10-06,document_recovery_historical,In progress,"Strict cutoff preserved. No new document recovered this pass that proves a distinct warning event delivered during Oct. 1-6 before Oct. 7 beyond already tracked cases.","Continue later-released records capable of proving pre-cutoff delivery; do not count post-midnight Oct. 7 assessments."
2026-09-18T08:24:00Z,pre-2022-12-29,older_inherited_warnings,In progress,"Followed WARN-80's research chain back to 2020. The project predates the current government, but the qualifying current-officeholder delivery is documented as part of the 2023 presentation/distribution campaign; no separate older warning was split out.","Continue inherited-knowledge research only where a distinct older warning was demonstrably repeated to or inherited by serving 2023 officeholders."
2026-09-18T08:24:00Z,2022-12-29..2023-10-06,document_recovery_historical_lane,In progress / one acceptance,"Lane 6 produced one new accepted warning, WARN-80, and one new unresolved professional-readiness document lead. It also prevented duplication of WARN-43 and preserved the unresolved Saar July date/document reconciliation. No month marked Complete.","Major documentary gaps remain: exact recipient/date metadata for WARN-80 presentations; Saar July chronology; original letters/minutes for multiple cross-lane carryovers. Next rotating deep lane: Lane 1 — IDF / Military Intelligence / Southern Command / Gaza Division / surveillance units / reserve-security professionals."
