run_utc,period,lane,status,progress,gaps
2026-09-18T00:18:00Z,2022-12-29..2022-12-31,experts_research,In progress,"Targeted expert/think-tank sweep did not surface a separately dateable qualifying warning in the final three days of 2022.","Do not mark No results: archival expert correspondence, Hebrew/local publications and private briefings remain unswept."
2026-09-18T00:18:00Z,2023-01,experts_research,In progress,"INSS annual strategic assessment recovered: warned of an explosive Palestinian arena, Iran-related dangers and internal polarization impairing response to external threats. Presentation to President Herzog is documented.","Need government/cabinet/senior-security distribution evidence; Herzog presentation alone is insufficient for this library's receipt rule."
2026-09-18T00:18:00Z,2023-02,experts_research,In progress,"Reviewed former-security/NSC-expert public interventions around security and institutional risk; no new Lane-4 warning with both sufficiently specific security content and qualifying named-recipient receipt accepted.","Continue nonpartisan institutes, academic experts, private letters/briefings and Hebrew sources."
2026-09-18T00:18:00Z,2023-03,experts_research,In progress / one cross-lane acceptance,"INSS urgent strategic alert recovered but remains receipt-gap unresolved. Separately, unresolved-first work accepted WARN-62: retired police/prison-service professionals directly warned Netanyahu on Mar 7 that Ramadan demolitions could ignite a third intifada or wider regional fire.","WARN-62 is professional-security evidence rather than a think-tank product. For INSS, recover named-recipient delivery. Other March expert/private briefings remain open."
2026-09-18T00:18:00Z,2023-04,experts_research,In progress,"Primary JISS Apr 16 multi-front-war warning and Yaakov Amidror Apr 13 Iran-war warning recovered/rechecked. Both remain strong-content candidates.","No qualifying named-recipient transmission established; public professional warnings alone are not enough."
2026-09-18T00:18:00Z,2023-05,experts_research,In progress,"Targeted INSS/JISS/Reichman/expert sweep reviewed multi-front escalation and deterrence material; no new distinct Lane-4 event met both warning-content and recipient thresholds.","Continue private briefings, government invitations/minutes, institute distribution records and Hebrew specialist sources."
2026-09-18T00:18:00Z,2023-06,experts_research,In progress,"No new Lane-4 accepted warning this rotation; unresolved-first work strengthened existing WARN-7 with direct contemporaneous evidence that Netanyahu had not responded by Jun 11 to the former police chiefs' Jun 9 letter.","Continue expert/security-institute records and named-recipient tracing."
2026-09-18T00:18:00Z,2023-07,experts_research,In progress,"INSS primary analysis on Hezbollah border tents and worsening deterrence recovered/rechecked; warned of a dangerous trend and recommended a time-limited diplomatic path followed by action if necessary.","Government awareness of the border incident does not establish receipt of the INSS warning; recover briefing/distribution evidence."
2026-09-18T00:18:00Z,2023-08,experts_research,In progress,"INSS Aug 28 analysis highlighted Saleh al-Arouri's all-out-war threat, Hamas exploitation of Israeli internal division and armed-resistance strategy; early-September follow-up described Hamas-linked West Bank/Lebanon infrastructure.","No named government/senior-security recipient established; not an Oct. 7-specific invasion warning."
2026-09-18T00:18:00Z,2023-09,experts_research,In progress,"Targeted expert/think-tank sweep found no new distinct warning meeting the direct-recipient threshold this rotation.","Continue September Hebrew/local institute publications, private government briefings and later-released evidence."
2026-09-18T00:18:00Z,2023-10-01..2023-10-06,experts_research,In progress,"Strict pre-Oct-7 expert sweep found no new accepted Lane-4 event in this rotation.","Do not mark No results; later-released testimony/documents may still establish pre-attack expert warnings or briefings."
2026-09-18T00:18:00Z,pre-2022-12-29,older_inherited_warnings,In progress,"Older expert/security-professional chains were followed where they might establish repeated or inherited knowledge for 2023 officeholders. No new older warning accepted.","Continue without a fixed historical floor; require documented repetition, inheritance or delivery to current decision-makers."
2026-09-18T00:18:00Z,2022-12-29..2023-10-06,experts_research_lane,In progress,"Lane 4 month-by-month rotation completed. No think-tank/academic warning newly met the named-recipient threshold; INSS/JISS/Amidror cases remain receipt-gap candidates. Unresolved-first work separately produced WARN-62 and strengthened WARN-7. No month marked Complete.","Main Lane-4 gap is recipient evidence: institute distribution lists, closed government briefings, meeting records, correspondence and later-released testimony. Next rotating deep lane: Lane 5 — local authorities, Gaza-border communities, emergency/security coordinators and civil professional organizations."
