run_utc,period,lane,status,progress,gaps
2026-09-17T04:48:00Z,2022-12-29..2022-12-31,foreign_government_intelligence,In progress,"Targeted foreign-government/diplomatic pass found no distinct qualifying warning in the final days of 2022.","Do not mark No results or Complete; diplomatic archives and non-English sources remain unswept."
2026-09-17T04:48:00Z,2023-01,foreign_government_intelligence,In progress,"Added scope-threshold candidates: Jan. 1 Sissi -> Netanyahu direct regional-tension warning; Jan. 24 King Abdullah -> Netanyahu calm/status-quo escalation warning; Jan. 2-3 unnamed Arab diplomats warned Jerusalem about broader deterioration around Temple Mount.","Direct receipt is strong for Sissi/Abdullah but both are broad escalation-prevention warnings rather than Gaza/Hamas attack warnings; apply a consistent materiality threshold before publication. Unnamed-diplomat recipient identities remain unresolved."
2026-09-17T04:48:00Z,2023-02,foreign_government_intelligence,In progress,"Reviewed Aqaba de-escalation process and Ramadan escalation concerns involving Jordan, Egypt and the US. No distinct new warning event crossed the acceptance threshold.","Recover private diplomatic/security communications rather than treating multilateral de-escalation commitments as warnings by default."
2026-09-17T04:48:00Z,2023-03,foreign_government_intelligence,In progress,"Added US Sherman -> Ambassador Herzog broad Ramadan/Passover escalation candidate; reviewed Jordanian, Egyptian, French, German and UAE warnings/condemnations around measures seen as increasing instability.","Most material is broad diplomatic pressure or public warning. Need named qualifying decision-maker receipt and material Oct. 7-preparedness relevance before acceptance."
2026-09-17T04:48:00Z,2023-04,foreign_government_intelligence,In progress,"Targeted English/Hebrew pass found no new foreign-origin warning crossing threshold; reviewed UAE/US regional-security contacts and de-escalation messaging.","Foreign intelligence/private diplomatic channels remain open."
2026-09-17T04:48:00Z,2023-05,foreign_government_intelligence,In progress,"Reviewed foreign mediation and Gaza-escalation reporting around May fighting; no distinct warning to a qualifying Israeli decision-maker crossed threshold.","Egyptian/Qatari mediation records and foreign-intelligence channels remain incomplete."
2026-09-17T04:48:00Z,2023-06,foreign_government_intelligence,In progress,"Targeted pass found no new accepted foreign warning. Reviewed June Egypt-Israel security contact after the border shooting; public readout concerned investigation/coordination rather than a broader impending-disaster warning.","Continue Egyptian intelligence and regional-partner private-channel searches."
2026-09-17T04:48:00Z,2023-07,foreign_government_intelligence,In progress,"Reviewed Jordan/US warnings about Temple Mount/West Bank escalation and US-Israel security contacts. No distinct foreign warning crossed publication threshold.","Private security briefings and foreign-intelligence material remain sparse."
2026-09-17T04:48:00Z,2023-08,foreign_government_intelligence,In progress,"Targeted pass found no additional foreign-origin warning crossing threshold.","Continue Egypt/UAE/Jordan/Saudi/Qatar intelligence and diplomatic archives."
2026-09-17T04:48:00Z,2023-09,foreign_government_intelligence,In progress,"WARN-5 UAE warning rechecked and remains accepted/Medium; WARN-8 upgraded with Israel Hayom reporting based on official early MI inquiry documents. Strengthened disputed Egyptian Foreign Ministry/NSC routes and created a separate Sep. 26 plane/meeting provenance lead without treating it as a warning event.","Resolve whether Egyptian, Emirati, Palestinian-intermediary and Shin Bet routes carried one underlying Sinwar warning or distinct warnings. Formal FM/NSC and PMO denials remain material."
2026-09-17T04:48:00Z,2023-10-01..2023-10-06,foreign_government_intelligence,In progress,"Rechecked Oct. 4 Egypt warning claim: McCaul said after a classified briefing that Egypt warned 'the Israelis' three days before the attack but recipient level was unclear. Reviewed Sep. 28/Oct. 5 US intelligence products; no evidence found they were delivered to Israel.","Need Egyptian/Israeli/US primary transmission records for Oct. 4. US products are non-qualifying unless Israeli receipt is established."
2026-09-17T04:48:00Z,pre-2022-12-29,older_inherited_warnings,In progress,"Backward foreign-lane pass found no new older foreign warning demonstrably repeated to or inherited by current officeholders this run.","Continue without fixed historical floor when strong foreign/government intelligence chains surface."
2026-09-17T04:48:00Z,2022-12-29..2023-10-06,foreign_government_intelligence_lane,In progress,"Lane 3 rotation pass completed. No new warning was accepted; WARN-8 received a documentary-recovery upgrade, WARN-5 was freshness-rechecked, disputed Egyptian routes were sharpened, and several broad January/March diplomatic warnings were added as scope-threshold candidates. No month marked Complete.","Primary foreign-intelligence records remain scarce; Egyptian warning provenance/recipient identity is the largest unresolved cluster. Next rotating deep lane is Lane 4 experts/research."
