run_utc,period,lane,status,progress,gaps
2026-09-18T23:10:13Z,2022-12-29..2022-12-31,foreign_government_intelligence,In progress,"Targeted foreign-government/diplomatic sweep found no additional distinct warning in the government's first three days beyond already catalogued foreign/security material.","Continue embassy cables, official readouts and regional-intelligence routes."
2026-09-18T23:10:13Z,2023-01,foreign_government_intelligence,In progress / new unresolved lead,"Existing Sisi, Abdullah, Burns, Blinken and Austin-related direct warning records were rechecked. Added JORDAN-JAN3-2023-AL-AQSA-ESCALATION as an unresolved recipient-chain lead based on an official protest letter warning further escalation.","Need named current-government/NSC receipt of the Jordanian Jan. 3 letter before publication."
2026-09-18T23:10:13Z,2023-02,foreign_government_intelligence,In progress / contextual upgrade,"Aqaba 26 Feb primary/joint material confirms Tzachi Hanegbi, Ronen Bar and other Israeli officials participated directly in a regional process explicitly aimed at de-escalation and preventing further violence.","Treat as context, not a distinct foreign warning, unless minutes/testimony isolate a one-way warning by Jordan/Egypt/US."
2026-09-18T23:10:13Z,2023-03,foreign_government_intelligence,In progress / new unresolved lead,"Sharm el-Sheikh 19 Mar primary communique confirms senior Israeli participation in a process recognizing the need to prevent further violence. Added JORDAN-MAR20-2023-STABILITY-WARNING after Jordan's formal protest and Hanegbi-Safadi call.","Need direct evidence of warning substance delivered to Hanegbi or another qualifying recipient; avoid inferring from diplomatic sequence."
2026-09-18T23:10:13Z,2023-04,foreign_government_intelligence,In progress,"Rechecked foreign warnings around the April multi-front escalation; strongest direct foreign/security warnings are already represented in Notion. No new distinct event crossed threshold.","Continue Jordan/Egypt/US private readouts and intelligence-service contacts."
2026-09-18T23:10:13Z,2023-05,foreign_government_intelligence,In progress / primary-source upgrade,"Munich Group 11 May candidate strengthened with official German Foreign Office joint declaration explicitly warning that immediate attention was needed to prevent a 'major conflagration.' No qualifying named Israeli recipient was found.","Find evidence of transmission/briefing to an Israeli minister, NSC or senior security recipient; public statement alone remains insufficient."
2026-09-18T23:10:13Z,2023-06,foreign_government_intelligence,In progress,"Targeted sweep of US/regional diplomatic contacts found no separable new warning with both specific risk content and documented qualifying receipt. Barbara Leaf-Hanegbi de-escalation discussion retained as contextual evidence only.","Continue official cables/readouts and Egyptian/Jordanian security-service channels."
2026-09-18T23:10:13Z,2023-07,foreign_government_intelligence,In progress,"Existing Biden/Austin and other direct foreign warnings were rechecked. Public Egyptian/Jordanian condemnations of Jenin escalation lacked sufficiently documented named-recipient delivery for a new entry.","Search direct calls, ambassador demarches and NSC records."
2026-09-18T23:10:13Z,2023-08,foreign_government_intelligence,In progress,"No additional distinct foreign-government/intelligence warning with qualifying recipient proof crossed threshold in the targeted August sweep.","Continue Gulf/Egypt/Jordan intelligence and diplomatic channels, especially private contacts tied to Hamas and regional-war risk."
2026-09-18T23:10:13Z,2023-09,foreign_government_intelligence,In progress / freshness recheck,"WARN-5 UAE warning chain was rechecked against current AP/Times of Israel material; existing Notion entry already preserves the Emirati-source corroboration, named intermediary route, UAE non-confirmation and PMO/call-log denial. No classification change. Egypt mid-Sep/Kamel claims remain disputed.","Need primary UAE/Egypt call records or authoritative inquiry findings; preserve PMO denials."
2026-09-18T23:10:13Z,2023-10-01..2023-10-06,foreign_government_intelligence,In progress / unresolved strengthened,"EGYPT-OCT4 remains a strong unresolved candidate. McCaul's post-classified-briefing statement and AP-derived Egyptian intelligence account support that a warning was given to Israelis, but McCaul explicitly said the recipient level was unclear and no public primary record resolves it.","Identify exact Israeli recipient(s), warning content and Egyptian/US primary documentation before acceptance. Do not infer Netanyahu receipt."
2026-09-18T23:10:13Z,pre-2022-12-29,older_inherited_warnings,In progress,"No new older foreign warning chain was promoted in this pass; older regional/intelligence warnings remain subject to inherited/repeated-warning criteria.","Continue older Egypt/Jordan/Gulf/US intelligence records where knowledge was repeated to current officeholders."
2026-09-18T23:10:13Z,2022-12-29..2023-10-06,foreign_government_intelligence_lane,"In progress / no new acceptance","Lane 3 executed across the backfill window. No warning crossed the publication threshold. Two Jordan diplomatic-warning leads were added, the Munich Group candidate gained primary-source support, Aqaba/Sharm were classified as contextual rather than separate warning events, and the Oct. 4 Egyptian warning remains unresolved on recipient level.","Next rotating deep lane: Lane 4 — professional experts, academics, researchers, think tanks and nonpartisan expert organizations."
